trade_date,contract,open_price,close_price,change_price,change_percent,volume,settlement_price,open_interest,expiry_date
2021/1/27,SPF,-,-,-,-,0,3795.5,0,202203
2021/1/28,SPF,3727,3734.75,-100.75,-2.63%,160,3734.75,276,202103
2021/1/28,SPF,-,-,-,-,0,3694.75,0,202203
2021/1/29,SPF,3765,3727,-7.75,-0.21%,150,3727,237,202103
2021/1/29,SPF,-,-,-,-,0,3687,0,202203
2021/2/1,SPF,3685.25,3724.25,-2.75,-0.07%,87,3724.25,257,202103
2021/2/1,SPF,-,-,-,-,0,3684.25,0,202203
2021/2/2,SPF,3765.5,3783.5,59.25,1.59%,53,3783.5,225,202103
2021/2/2,SPF,-,-,-,-,0,3743.5,0,202203
2021/2/3,SPF,3837,3835.75,52.25,1.38%,34,3835.75,222,202103
2021/2/3,SPF,-,-,-,-,0,3795.75,0,202203
2021/2/4,SPF,3830,3814.25,-21.5,-0.56%,30,3814.25,212,202103
2021/2/4,SPF,-,-,-,-,0,3774.25,0,202203
2021/2/5,SPF,3862,3876.5,62.25,1.63%,92,3876.5,152,202103
2021/2/5,SPF,-,-,-,-,0,3836.5,0,202203
2021/2/17,SPF,3917.75,3930,53.5,1.38%,86,3930,172,202103
2021/2/17,SPF,-,-,-,-,0,3890,0,202203
2021/2/18,SPF,3935,3924,-6,-0.15%,112,3924,209,202103
2021/2/18,SPF,-,-,-,-,0,3884,0,202203
2021/2/19,SPF,3906.75,3902.5,-21.5,-0.55%,68,3902.5,156,202103
2021/2/19,SPF,-,-,-,-,0,3862.5,0,202203
2021/2/22,SPF,3907.75,3893.75,-8.75,-0.22%,75,3893.75,201,202103
2021/2/22,SPF,-,-,-,-,0,3853.75,0,202203
2021/2/23,SPF,3877,3893.75,0,0.00%,57,3893.75,216,202103
2021/2/23,SPF,-,-,-,-,0,3853.75,0,202203
2021/2/24,SPF,3880.75,3862.25,-31.5,-0.81%,98,3862.25,233,202103
2021/2/24,SPF,-,-,-,-,0,3822.25,0,202203
2021/2/25,SPF,3930,3931.5,69.25,1.79%,74,3931.5,269,202103
2021/2/25,SPF,-,-,-,-,0,3891.5,0,202203
2021/2/26,SPF,3814,3807.5,-124,-3.15%,345,3807.5,270,202103
2021/2/26,SPF,-,-,-,-,0,3767.5,0,202203
2021/3/2,SPF,3886,3879,71.5,1.88%,57,3879,190,202103
2021/3/2,SPF,-,-,-,-,0,3839,0,202203
2021/3/3,SPF,3877.25,3882,3,0.08%,80,3882,233,202103
2021/3/3,SPF,-,-,-,-,0,3842,0,202203
2021/3/4,SPF,3812,3800.25,-81.75,-2.11%,78,3800.25,268,202103
2021/3/4,SPF,-,-,-,-,0,3760.25,0,202203
2021/3/5,SPF,3743.75,3761.25,-39,-1.03%,139,3761.25,255,202103
2021/3/5,SPF,-,-,-,-,0,3721.25,0,202203
2021/3/8,SPF,3850,3827.25,66,1.75%,146,3827.25,185,202103
2021/3/8,SPF,-,-,-,-,0,3787.25,0,202203
2021/3/9,SPF,3836,3849.75,22.5,0.59%,63,3849.75,178,202103
2021/3/9,SPF,-,-,-,-,0,3809.75,0,202203
2021/3/10,SPF,3872.5,3865.5,15.75,0.41%,37,3865.5,206,202103
2021/3/10,SPF,-,-,-,-,0,3825.5,0,202203
2021/3/11,SPF,3897.5,3915.5,50,1.29%,21,3915.5,255,202103
2021/3/11,SPF,-,-,-,-,0,3875.5,0,202203
2021/3/12,SPF,3944.25,3942,26.5,0.68%,50,3942,241,202103
2021/3/12,SPF,-,-,-,-,0,3902,0,202203
2021/3/15,SPF,3955,3941.5,-0.5,-0.01%,17,3941.5,228,202103
2021/3/15,SPF,-,-,-,-,0,3901.5,0,202203
2021/3/16,SPF,3963.5,3969.25,27.75,0.70%,26,3969.25,215,202103
2021/3/16,SPF,3950,3950,48.5,1.24%,1,3950,1,202203
2021/3/17,SPF,3962.75,3958.75,-10.5,-0.26%,29,3958.75,209,202103
2021/3/17,SPF,-,-,-,-,0,3939.5,1,202203
2021/3/18,SPF,3985.75,3977.75,19,0.48%,39,3977.75,200,202103
2021/3/18,SPF,-,-,-,-,0,3958.5,1,202203
2021/3/19,SPF,3926.25,3925.75,-52,-1.31%,22,3925.75,172,202103
2021/3/19,SPF,-,-,-,-,0,3906.5,1,202203
2021/3/22,SPF,-,-,-,-,0,0,0,202103
2021/3/22,SPF,-,-,-,-,0,3898.75,1,202203
2021/3/23,SPF,-,-,-,-,0,3916.75,1,202203
2021/3/24,SPF,-,-,-,-,0,3895.5,1,202203
2021/3/25,SPF,-,-,-,-,0,3886.5,1,202203
2021/3/26,SPF,-,-,-,-,0,3914,1,202203
2021/3/29,SPF,-,-,-,-,0,3928,1,202203
2021/3/30,SPF,-,-,-,-,0,3957.75,1,202203
2021/3/31,SPF,-,-,-,-,0,3941.75,1,202203
2021/4/1,SPF,-,-,-,-,0,3963.5,1,202203
2021/4/6,SPF,-,-,-,-,0,4056.5,1,202203
2021/4/7,SPF,-,-,-,-,0,4061.75,1,202203
2021/4/8,SPF,-,-,-,-,0,4087,1,202203
2021/4/9,SPF,-,-,-,-,0,4071.5,1,202203
2021/4/12,SPF,-,-,-,-,0,4104.25,1,202203
2021/4/13,SPF,-,-,-,-,0,4111.75,1,202203
2021/4/14,SPF,-,-,-,-,0,4132.25,1,202203
2021/4/15,SPF,-,-,-,-,0,4122,1,202203
2021/4/16,SPF,-,-,-,-,0,4156.5,1,202203
2021/4/19,SPF,-,-,-,-,0,4166.25,1,202203
2021/4/20,SPF,-,-,-,-,0,4162.75,1,202203
2021/4/21,SPF,-,-,-,-,0,4116,1,202203
2021/4/22,SPF,-,-,-,-,0,4156.5,1,202203
2021/4/23,SPF,-,-,-,-,0,4131.25,1,202203
2021/4/26,SPF,-,-,-,-,0,4170.5,1,202203
2021/4/27,SPF,-,-,-,-,0,4183.75,1,202203
2021/4/28,SPF,-,-,-,-,0,4181.25,1,202203
2021/4/29,SPF,-,-,-,-,0,4195,1,202203
2021/5/3,SPF,-,-,-,-,0,4180.25,1,202203
2021/5/4,SPF,-,-,-,-,0,4172.5,1,202203
2021/5/5,SPF,-,-,-,-,0,4161,1,202203
2021/5/6,SPF,-,-,-,-,0,4153.5,1,202203
2021/5/7,SPF,-,-,-,-,0,4195,1,202203
2021/5/10,SPF,-,-,-,-,0,4228.5,1,202203
2021/5/11,SPF,-,-,-,-,0,4160.75,1,202203
2021/5/12,SPF,-,-,-,-,0,4125.75,1,202203
2021/5/13,SPF,-,-,-,-,0,4066.75,1,202203
2021/5/14,SPF,-,-,-,-,0,4122.75,1,202203
2021/5/17,SPF,-,-,-,-,0,4161.5,1,202203
2021/5/18,SPF,-,-,-,-,0,4167.75,1,202203
2021/5/19,SPF,-,-,-,-,0,4102,1,202203
2021/5/20,SPF,-,-,-,-,0,4108,1,202203
2021/5/21,SPF,-,-,-,-,0,4162.25,1,202203
2021/5/24,SPF,-,-,-,-,0,4156.5,1,202203
2021/5/25,SPF,-,-,-,-,0,4200.5,1,202203
2021/5/26,SPF,-,-,-,-,0,4193.5,1,202203
2021/5/27,SPF,-,-,-,-,0,4183.25,1,202203
2021/5/28,SPF,-,-,-,-,0,4209.5,1,202203
2021/5/31,SPF,-,-,-,-,0,4201.75,1,202203
2021/6/1,SPF,-,-,-,-,0,4202,1,202203
2021/6/2,SPF,-,-,-,-,0,4195.25,1,202203
2021/6/3,SPF,-,-,-,-,0,4204.5,1,202203
2021/6/4,SPF,-,-,-,-,0,4186.25,1,202203
2021/6/7,SPF,-,-,-,-,0,4220.25,1,202203
2021/6/8,SPF,-,-,-,-,0,4223,1,202203
2021/6/9,SPF,-,-,-,-,0,4221.25,1,202203
2021/6/10,SPF,-,-,-,-,0,4219.5,1,202203
2021/6/11,SPF,-,-,-,-,0,4236.75,1,202203
2021/6/15,SPF,-,-,-,-,0,4258,1,202203
2021/6/16,SPF,-,-,-,-,0,4242.75,1,202203
2021/6/17,SPF,-,-,-,-,0,4208.25,1,202203
2021/6/18,SPF,-,-,-,-,0,4224,1,202203
2021/6/21,SPF,-,-,-,-,0,4139.75,1,202203
2021/6/22,SPF,-,-,-,-,0,4226,1,202203
2021/6/23,SPF,-,-,-,-,0,4247.25,1,202203
2021/6/24,SPF,-,-,-,-,0,4244.5,1,202203
2021/6/25,SPF,-,-,-,-,0,4265.25,1,202203
2021/6/28,SPF,-,-,-,-,0,4279,1,202203
2021/6/29,SPF,-,-,-,-,0,4280.25,1,202203
2021/6/30,SPF,-,-,-,-,0,4292.5,1,202203
2021/7/1,SPF,-,-,-,-,0,4300.75,1,202203
2021/7/2,SPF,-,-,-,-,0,4317.75,1,202203
2021/7/5,SPF,-,-,-,-,0,4342.5,1,202203
2021/7/6,SPF,-,-,-,-,0,4347,1,202203
2021/7/7,SPF,-,-,-,-,0,4336,1,202203
2021/7/8,SPF,-,-,-,-,0,4346,1,202203
2021/7/9,SPF,-,-,-,-,0,4313.75,1,202203
2021/7/12,SPF,-,-,-,-,0,4355.25,1,202203
2021/7/13,SPF,-,-,-,-,0,4381.5,1,202203
2021/7/14,SPF,-,-,-,-,0,4361.5,1,202203
2021/7/15,SPF,-,-,-,-,0,4368.5,1,202203
2021/7/16,SPF,-,-,-,-,0,4348.75,1,202203
2021/7/19,SPF,-,-,-,-,0,4310.25,1,202203
2021/7/20,SPF,-,-,-,-,0,4267.75,1,202203
2021/7/21,SPF,-,-,-,-,0,4321.5,1,202203
2021/7/22,SPF,-,-,-,-,0,4360,1,202203
2021/7/23,SPF,-,-,-,-,0,4373.75,1,202203
2021/7/26,SPF,-,-,-,-,0,4393,1,202203
2021/7/27,SPF,-,-,-,-,0,4411,1,202203
2021/7/28,SPF,-,-,-,-,0,4395,1,202203
2021/7/29,SPF,-,-,-,-,0,4390.75,1,202203
2021/7/30,SPF,-,-,-,-,0,4377.5,1,202203
2021/8/2,SPF,-,-,-,-,0,4418.25,1,202203
2021/8/3,SPF,-,-,-,-,0,4395.5,1,202203
2021/8/4,SPF,-,-,-,-,0,4417.25,1,202203
2021/8/5,SPF,-,-,-,-,0,4407.25,1,202203
2021/8/6,SPF,-,-,-,-,0,4424.5,1,202203
2021/8/9,SPF,-,-,-,-,0,4423.75,1,202203
2021/8/10,SPF,-,-,-,-,0,4427.25,1,202203
2021/8/11,SPF,-,-,-,-,0,4431,1,202203
2021/8/12,SPF,-,-,-,-,0,4444.75,1,202203
2021/8/13,SPF,-,-,-,-,0,4458,1,202203
2021/8/16,SPF,-,-,-,-,0,4458.25,1,202203
2021/8/17,SPF,-,-,-,-,0,4467.75,1,202203
2021/8/18,SPF,-,-,-,-,0,4453.25,1,202203
2021/8/19,SPF,-,-,-,-,0,4392.25,1,202203
2021/8/20,SPF,-,-,-,-,0,4395.5,1,202203
2021/8/23,SPF,-,-,-,-,0,4459.5,1,202203
2021/8/24,SPF,-,-,-,-,0,4490,1,202203
2021/8/25,SPF,-,-,-,-,0,4486.5,1,202203
2021/8/26,SPF,-,-,-,-,0,4492.25,1,202203
2021/8/27,SPF,-,-,-,-,0,4482.5,1,202203
2021/8/30,SPF,-,-,-,-,0,4514.5,1,202203
2021/8/31,SPF,-,-,-,-,0,4543.75,1,202203
2021/9/1,SPF,-,-,-,-,0,4537.25,1,202203
2021/9/2,SPF,-,-,-,-,0,4524.5,1,202203
2021/9/3,SPF,-,-,-,-,0,4549.25,1,202203
2021/9/6,SPF,-,-,-,-,0,4539.75,1,202203
2021/9/7,SPF,-,-,-,-,0,4544.5,1,202203
2021/9/8,SPF,-,-,-,-,0,4526.5,1,202203
2021/9/9,SPF,-,-,-,-,0,4496.75,1,202203
2021/9/10,SPF,-,-,-,-,0,4510.25,1,202203
2021/9/13,SPF,-,-,-,-,0,4465.25,1,202203
2021/9/14,SPF,-,-,-,-,0,4481.75,1,202203
2021/9/15,SPF,-,-,-,-,0,4454,1,202203
2021/9/16,SPF,-,-,-,-,0,4482.25,1,202203
2021/9/17,SPF,-,-,-,-,0,4480,1,202203
2021/9/22,SPF,-,-,-,-,0,4370,1,202203
2021/9/23,SPF,4387,4389.25,19.25,0.44%,4,4389.25,10,202203
2021/9/24,SPF,-,-,-,-,0,4425.75,10,202203
2021/9/27,SPF,-,-,-,-,0,4453.5,16,202203
2021/9/28,SPF,-,-,-,-,0,4426.5,16,202203
2021/9/29,SPF,4358.75,4361.75,-64.75,-1.46%,22,4361.75,26,202203
2021/9/30,SPF,4371,4371,9.25,0.21%,11,4371,26,202203
2021/10/1,SPF,4280.5,4280.5,-90.5,-2.07%,1,4265.5,29,202203
2021/10/4,SPF,4330,4330,64.5,1.51%,11,4330,40,202203
2021/10/5,SPF,-,-,-,-,0,4288.5,40,202203
2021/10/6,SPF,-,-,-,-,0,4308,40,202203
2021/10/7,SPF,-,-,-,-,0,4365,40,202203
2021/10/8,SPF,4382,4382,17,0.39%,1,4382,40,202203
2021/10/12,SPF,4323,4322.5,-59.5,-1.36%,2,4322.5,40,202203
2021/10/13,SPF,-,-,-,-,0,4323.5,40,202203
2021/10/14,SPF,-,-,-,-,0,4357,31,202203
2021/10/15,SPF,4422.75,4419.5,62.5,1.43%,2,4440,31,202203
2021/10/18,SPF,4452.5,4452.5,12.5,0.28%,1,4452,33,202203
2021/10/19,SPF,4469.25,4469.25,17.25,0.39%,1,4469.25,23,202203
2021/10/20,SPF,4502.75,4503,33.75,0.76%,2,4505.75,27,202203
2021/10/21,SPF,4509,4509,3.25,0.07%,1,4509,27,202203
2021/10/22,SPF,-,-,-,-,0,4530.25,27,202203
2021/10/25,SPF,-,-,-,-,0,4532.5,27,202203
2021/10/26,SPF,4564.5,4564.5,32,0.71%,1,4564.5,28,202203
2021/10/27,SPF,-,-,-,-,0,4565,28,202203
2021/10/28,SPF,-,-,-,-,0,4547,28,202203
2021/10/29,SPF,4565,4567.75,20.75,0.46%,5,4567.75,33,202203
2021/11/1,SPF,4606.75,4606.75,39,0.85%,1,4606.75,33,202203
2021/11/2,SPF,4588.75,4589.75,-17,-0.37%,2,4589.75,33,202203
2021/11/3,SPF,4615.75,4614,24.25,0.53%,2,4614,32,202203
2021/11/4,SPF,4648,4647.5,33.5,0.73%,14,4647.5,40,202203
2021/11/5,SPF,4666.25,4666.25,18.75,0.40%,1,4666.25,51,202203
2021/11/8,SPF,4673.25,4673,6.75,0.14%,11,4673,59,202203
2021/11/9,SPF,4678.75,4675,2,0.04%,28,4675.75,87,202203
2021/11/10,SPF,4663,4657.75,-18,-0.38%,10,4657.75,88,202203
2021/11/11,SPF,4639.5,4637.5,-20.25,-0.43%,9,4640.75,100,202203
2021/11/12,SPF,4643,4642,1.25,0.03%,2,4642,101,202203
2021/11/15,SPF,4678,4676.25,34.25,0.74%,4,4676.25,103,202203
2021/11/16,SPF,4676.75,4676.75,0.5,0.01%,1,4676.75,104,202203
2021/11/17,SPF,-,-,-,-,0,4677.5,104,202203
2021/11/18,SPF,4683,4684.25,6.75,0.14%,12,4684.25,115,202203
2021/11/19,SPF,4699.25,4711,26.75,0.57%,10,4711,121,202203
2021/11/22,SPF,4700.25,4698.75,-12.25,-0.26%,2,4698.75,128,202203
2021/11/23,SPF,4680,4668.75,-30,-0.64%,18,4668.75,148,202203
2021/11/24,SPF,-,-,-,-,0,4679.25,155,202203
2021/11/25,SPF,4701.5,4708,28.75,0.61%,3,4708,155,202203
2021/11/26,SPF,4656.75,4650.75,-57.25,-1.22%,10,4650.75,163,202203
2021/11/29,SPF,4622.5,4634.75,-16,-0.34%,6,4623.75,208,202203
2021/11/30,SPF,4660.25,4618,-5.75,-0.12%,23,4618,209,202203
2021/12/1,SPF,4568.5,4599.25,-18.75,-0.41%,12,4599.25,222,202203
2021/12/2,SPF,4515.25,4530,-69.25,-1.51%,34,4530,228,202203
2021/12/3,SPF,4559.25,4568.75,38.75,0.86%,4,4568.75,228,202203
2021/12/6,SPF,4545.75,4545.75,-23,-0.50%,1,4545.75,232,202203
2021/12/7,SPF,4588.75,4591,45.25,1.00%,3,4598.25,232,202203
2021/12/8,SPF,4685.5,4697,98.75,2.15%,21,4697,247,202203
2021/12/9,SPF,4691,4685.5,-11.5,-0.24%,3,4686.5,247,202203
2021/12/10,SPF,4662,4660,-26.5,-0.57%,16,4660,281,202203
2021/12/13,SPF,4717.75,4720.5,60.5,1.30%,18,4720.5,300,202203
2021/12/14,SPF,4669.75,4666.25,-54.25,-1.15%,5,4666.25,344,202203
2021/12/15,SPF,4630,4635.5,-30.75,-0.66%,25,4635.5,382,202203
2021/12/16,SPF,4725,4714.5,79,1.70%,76,4714.5,392,202203
2021/12/17,SPF,4664.5,4653.75,-60.75,-1.29%,44,4653.75,410,202203
2021/12/20,SPF,4591.25,4562,-91.75,-1.97%,59,4562,437,202203
2021/12/20,SPF,-,-,-,-,0,4558.75,0,202303
2021/12/21,SPF,4573.75,4593,31,0.68%,46,4593,467,202203
2021/12/21,SPF,-,-,-,-,0,4589.75,0,202303
2021/12/22,SPF,4637.75,4635,42,0.91%,5,4635,460,202203
2021/12/22,SPF,-,-,-,-,0,4631.75,0,202303
2021/12/23,SPF,4687.75,4690,55,1.19%,15,4690,459,202203
2021/12/23,SPF,-,-,-,-,0,4686.75,0,202303
2021/12/24,SPF,4716.75,4716.75,26.75,0.57%,1,4716.75,458,202203
2021/12/24,SPF,-,-,-,-,0,4713.5,0,202303
2021/12/27,SPF,4721.75,4722,5.25,0.11%,4,4722,458,202203
2021/12/27,SPF,-,-,-,-,0,4718.75,0,202303
2021/12/28,SPF,4780,4778,56,1.19%,8,4778,482,202203
2021/12/28,SPF,-,-,-,-,0,4774.75,0,202303
2021/12/29,SPF,4784.75,4782.25,4.25,0.09%,11,4782.25,494,202203
2021/12/29,SPF,-,-,-,-,0,4779,0,202303
2021/12/30,SPF,4778.75,4781.25,-1,-0.02%,90,4781.25,469,202203
2021/12/30,SPF,-,-,-,-,0,4778,0,202303
2022/1/3,SPF,4782.5,4778.5,-2.75,-0.06%,23,4778.5,456,202203
2022/1/3,SPF,-,-,-,-,0,4775.25,0,202303
2022/1/4,SPF,4783,4797.5,19,0.40%,18,4797.5,468,202203
2022/1/4,SPF,-,-,-,-,0,4794.25,0,202303
2022/1/5,SPF,4776,4767.75,-29.75,-0.62%,25,4767.75,484,202203
2022/1/5,SPF,-,-,-,-,0,4764.5,0,202303
2022/1/6,SPF,4698.25,4673,-94.75,-1.99%,141,4673,544,202203
2022/1/6,SPF,-,-,-,-,0,4669.75,0,202303
2022/1/7,SPF,4703.75,4695,22,0.47%,36,4695,519,202203
2022/1/7,SPF,-,-,-,-,0,4691.75,0,202303
2022/1/10,SPF,4663,4671.25,-23.75,-0.51%,24,4671.25,512,202203
2022/1/10,SPF,-,-,-,-,0,4668,0,202303
2022/1/11,SPF,4666,4659.5,-11.75,-0.25%,40,4659.5,520,202203
2022/1/11,SPF,-,-,-,-,0,4656.25,0,202303
2022/1/12,SPF,4708.5,4710.5,51,1.09%,24,4710.5,544,202203
2022/1/12,SPF,-,-,-,-,0,4707.25,0,202303
2022/1/13,SPF,4716.75,4705.75,-4.75,-0.10%,18,4705.75,543,202203
2022/1/13,SPF,-,-,-,-,0,4702.5,0,202303
2022/1/14,SPF,4654.75,4653.5,-52.25,-1.11%,46,4653.5,560,202203
2022/1/14,SPF,-,-,-,-,0,4650.25,0,202303
2022/1/17,SPF,4651,4645.5,-8,-0.17%,23,4645.5,584,202203
2022/1/17,SPF,-,-,-,-,0,4642.25,0,202303
2022/1/18,SPF,4658.5,4631,-14.5,-0.31%,48,4631,578,202203
2022/1/18,SPF,-,-,-,-,0,4627.75,0,202303
2022/1/19,SPF,4565.25,4542,-89,-1.92%,77,4542,624,202203
2022/1/19,SPF,-,-,-,-,0,4538.75,0,202303
2022/1/20,SPF,4526.75,4541.75,-0.25,-0.01%,117,4541.75,630,202203
2022/1/20,SPF,-,-,-,-,0,4538.5,0,202303
2022/1/21,SPF,4467,4449.5,-92.25,-2.03%,123,4449.5,625,202203
2022/1/21,SPF,-,-,-,-,0,4446.25,0,202303
2022/1/24,SPF,4410,4423.75,-25.75,-0.58%,80,4423.75,668,202203
2022/1/24,SPF,-,-,-,-,0,4420.5,0,202303
2022/1/25,SPF,4386.25,4356.25,-67.5,-1.53%,133,4356.25,793,202203
2022/1/25,SPF,-,-,-,-,0,4353,0,202303
2022/1/26,SPF,4347,4358,1.75,0.04%,125,4358,727,202203
2022/1/26,SPF,-,-,-,-,0,4354.75,0,202303
2022/2/7,SPF,4483,4491.5,133.5,3.06%,62,4491.5,697,202203
2022/2/7,SPF,-,-,-,-,0,4488.25,0,202303
2022/2/8,SPF,4483,4479.75,-11.75,-0.26%,6,4479.75,708,202203
2022/2/8,SPF,-,-,-,-,0,4476.5,0,202303
2022/2/9,SPF,4520.75,4533.75,54,1.21%,47,4533.75,718,202203
2022/2/9,SPF,-,-,-,-,0,4530.5,0,202303
2022/2/10,SPF,4574.75,4568.5,34.75,0.77%,32,4568.5,702,202203
2022/2/10,SPF,-,-,-,-,0,4565.25,0,202303
2022/2/11,SPF,4478.5,4456.5,-112,-2.45%,56,4456.5,677,202203
2022/2/11,SPF,-,-,-,-,0,4453.25,0,202303
2022/2/14,SPF,4417.5,4420.25,-36.25,-0.81%,86,4420.25,688,202203
2022/2/14,SPF,-,-,-,-,0,4417,0,202303
2022/2/15,SPF,4395,4390,-30.25,-0.68%,22,4390,683,202203
2022/2/15,SPF,-,-,-,-,0,4386.75,0,202303
2022/2/16,SPF,4451.5,4455.75,65.75,1.50%,25,4455.75,676,202203
2022/2/16,SPF,-,-,-,-,0,4452.5,0,202303
2022/2/17,SPF,4460.75,4452.5,-3.25,-0.07%,80,4452.5,646,202203
2022/2/17,SPF,-,-,-,-,0,4449.25,0,202303
2022/2/18,SPF,4374,4405.25,-47.25,-1.06%,79,4405.25,579,202203
2022/2/18,SPF,-,-,-,-,0,4402,0,202303
2022/2/21,SPF,4371.5,4368.25,-37,-0.84%,10,4368.25,570,202203
2022/2/21,SPF,-,-,-,-,0,4365,0,202303
2022/2/22,SPF,4280.5,4281.75,-86.5,-1.98%,81,4281.75,557,202203
2022/2/22,SPF,-,-,-,-,0,4278.5,0,202303
2022/2/23,SPF,4321.75,4322.75,41,0.96%,25,4322.75,546,202203
2022/2/23,SPF,-,-,-,-,0,4319.5,0,202303
2022/2/24,SPF,4203.5,4128.25,-194.5,-4.50%,221,4128.25,522,202203
2022/2/24,SPF,-,-,-,-,0,4125,0,202303
2022/2/25,SPF,4270.75,4257,128.75,3.12%,32,4257,477,202203
2022/2/25,SPF,-,-,-,-,0,4253.75,0,202303
2022/3/1,SPF,4377.75,4367,110,2.58%,20,4367,474,202203
2022/3/1,SPF,-,-,-,-,0,4363.75,0,202303
2022/3/2,SPF,4318,4320.5,-46.5,-1.06%,23,4320.5,531,202203
2022/3/2,SPF,-,-,-,-,0,4317.25,0,202303
2022/3/3,SPF,4373.25,4388.5,68,1.57%,6,4388.5,479,202203
2022/3/3,SPF,-,-,-,-,0,4385.25,0,202303
2022/3/4,SPF,4300,4331,-57.5,-1.31%,28,4331,439,202203
2022/3/4,SPF,-,-,-,-,0,4327.75,0,202303
2022/3/7,SPF,4265,4269.5,-61.5,-1.42%,50,4269.5,422,202203
2022/3/7,SPF,-,-,-,-,0,4266.25,0,202303
2022/3/8,SPF,4189,4192,-77.5,-1.82%,13,4192,388,202203
2022/3/8,SPF,-,-,-,-,0,4188.75,0,202303
2022/3/9,SPF,4174.5,4191.5,-0.5,-0.01%,47,4191.5,335,202203
2022/3/9,SPF,-,-,-,-,0,4188.25,0,202303
2022/3/10,SPF,4276.5,4266.5,75,1.79%,31,4266.5,316,202203
2022/3/10,SPF,-,-,-,-,0,4263.25,0,202303
2022/3/11,SPF,4253.25,4240,-26.5,-0.62%,30,4240,315,202203
2022/3/11,SPF,-,-,-,-,0,4236.75,0,202303
2022/3/14,SPF,4226.25,4229.25,-10.75,-0.25%,47,4229.25,265,202203
2022/3/14,SPF,-,-,-,-,0,4226,0,202303
2022/3/15,SPF,4189.25,4183.25,-46,-1.09%,7,4183.25,249,202203
2022/3/15,SPF,-,-,-,-,0,4180,0,202303
2022/3/16,SPF,4251,4262,78.75,1.88%,15,4262,158,202203
2022/3/16,SPF,-,-,-,-,0,4258.75,0,202303
2022/3/17,SPF,4365.5,4358.25,96.25,2.26%,22,4358.25,156,202203
2022/3/17,SPF,-,-,-,-,0,4355,0,202303
2022/3/18,SPF,4382.75,4385,26.75,0.61%,6,4385,116,202203
2022/3/18,SPF,-,-,-,-,0,4381.75,0,202303
2022/3/21,SPF,-,-,-,-,0,0,0,202203
2022/3/21,SPF,-,-,-,-,0,4436.75,0,202303
2022/3/22,SPF,-,-,-,-,0,4438.75,0,202303
2022/3/23,SPF,-,-,-,-,0,4513.75,0,202303
2022/3/24,SPF,-,-,-,-,0,4468.75,0,202303
2022/3/25,SPF,-,-,-,-,0,4516.75,0,202303
2022/3/28,SPF,-,-,-,-,0,4519.75,0,202303
2022/3/29,SPF,-,-,-,-,0,4572.75,0,202303
2022/3/30,SPF,-,-,-,-,0,4617.25,0,202303
2022/3/31,SPF,-,-,-,-,0,4610.5,0,202303
2022/4/1,SPF,-,-,-,-,0,4548.25,0,202303
2022/4/6,SPF,-,-,-,-,0,4521.75,0,202303
2022/4/7,SPF,-,-,-,-,0,4460.75,0,202303
2022/4/8,SPF,-,-,-,-,0,4493.75,0,202303
2022/4/11,SPF,-,-,-,-,0,4454.5,0,202303
2022/4/12,SPF,-,-,-,-,0,4391,0,202303
2022/4/13,SPF,-,-,-,-,0,4416,0,202303
2022/4/14,SPF,-,-,-,-,0,4453.75,0,202303
2022/4/15,SPF,-,-,-,-,0,4391.75,0,202303
2022/4/18,SPF,-,-,-,-,0,4364.25,0,202303
2022/4/19,SPF,-,-,-,-,0,4404.5,0,202303
2022/4/20,SPF,-,-,-,-,0,4441.75,0,202303
2022/4/21,SPF,-,-,-,-,0,4481.75,0,202303
2022/4/22,SPF,-,-,-,-,0,4385,0,202303
2022/4/25,SPF,-,-,-,-,0,4261.5,0,202303
2022/4/26,SPF,-,-,-,-,0,4318,0,202303
2022/4/27,SPF,-,-,-,-,0,4214.75,0,202303
2022/4/28,SPF,-,-,-,-,0,4234.75,0,202303
2022/4/29,SPF,-,-,-,-,0,4296.25,0,202303
2022/5/3,SPF,-,-,-,-,0,4186.75,0,202303
2022/5/4,SPF,-,-,-,-,0,4194.75,0,202303
2022/5/5,SPF,-,-,-,-,0,4319.25,0,202303
2022/5/6,SPF,-,-,-,-,0,4161,0,202303
2022/5/9,SPF,-,-,-,-,0,4095.25,0,202303
2022/5/10,SPF,-,-,-,-,0,4037.25,0,202303
2022/5/11,SPF,-,-,-,-,0,4035.5,0,202303
2022/5/12,SPF,-,-,-,-,0,3940,0,202303
2022/5/13,SPF,-,-,-,-,0,3991.25,0,202303
2022/5/16,SPF,-,-,-,-,0,4020,0,202303
2022/5/17,SPF,-,-,-,-,0,4041.75,0,202303
2022/5/18,SPF,-,-,-,-,0,4095.75,0,202303
2022/5/19,SPF,-,-,-,-,0,3948,0,202303
2022/5/20,SPF,-,-,-,-,0,3951.5,0,202303
2022/5/23,SPF,-,-,-,-,0,3955.25,0,202303
2022/5/24,SPF,-,-,-,-,0,3951.75,0,202303
2022/5/25,SPF,-,-,-,-,0,3987,0,202303
2022/5/26,SPF,-,-,-,-,0,3989.5,0,202303
2022/5/27,SPF,-,-,-,-,0,4073.5,0,202303
2022/5/30,SPF,-,-,-,-,0,4198.5,0,202303
2022/5/31,SPF,-,-,-,-,0,4187.75,0,202303
2022/6/1,SPF,-,-,-,-,0,4160.5,0,202303
2022/6/2,SPF,-,-,-,-,0,4119,0,202303
2022/6/6,SPF,-,-,-,-,0,4151.5,0,202303
