trade_date,contract,open_price,close_price,change_price,change_percent,volume,settlement_price,open_interest,expiry_date
2018/7/6,SPF,2736.25,2746,31,1.14%,139,2746,447,201809
2018/7/6,SPF,-,-,-,-,0,2749,2,201909
2018/7/9,SPF,2766.25,2773.25,27.25,0.99%,35,2773.25,513,201809
2018/7/9,SPF,-,-,-,-,0,2776.25,2,201909
2018/7/10,SPF,2794.75,2791.25,18,0.65%,22,2791.25,527,201809
2018/7/10,SPF,-,-,-,-,0,2794.25,2,201909
2018/7/11,SPF,2773.5,2778.25,-13,-0.47%,54,2778.25,513,201809
2018/7/11,SPF,-,-,-,-,0,2781.25,2,201909
2018/7/12,SPF,2778.25,2784,5.75,0.21%,32,2784,475,201809
2018/7/12,SPF,-,-,-,-,0,2787,2,201909
2018/7/13,SPF,2803.75,2806,22,0.79%,24,2806,492,201809
2018/7/13,SPF,-,-,-,-,0,2809,2,201909
2018/7/16,SPF,2807.25,2804.25,-1.75,-0.06%,8,2804.25,479,201809
2018/7/16,SPF,-,-,-,-,0,2807.25,2,201909
2018/7/17,SPF,2799.25,2795.5,-8.75,-0.31%,52,2795.5,462,201809
2018/7/17,SPF,-,-,-,-,0,2798.5,2,201909
2018/7/18,SPF,2815,2812,16.5,0.59%,21,2812,483,201809
2018/7/18,SPF,-,-,-,-,0,2815,2,201909
2018/7/19,SPF,2816.75,2814,2,0.07%,13,2814,491,201809
2018/7/19,SPF,-,-,-,-,0,2817,2,201909
2018/7/20,SPF,2809.5,2802,-12,-0.43%,131,2802,464,201809
2018/7/20,SPF,-,-,-,-,0,2805,2,201909
2018/7/23,SPF,2801.75,2798,-4,-0.14%,48,2798,476,201809
2018/7/23,SPF,-,-,-,-,0,2801,2,201909
2018/7/24,SPF,2814.5,2818.5,20.5,0.73%,52,2818.5,487,201809
2018/7/24,SPF,-,-,-,-,0,2821.5,2,201909
2018/7/25,SPF,2816,2815,-3.5,-0.12%,22,2815,489,201809
2018/7/25,SPF,-,-,-,-,0,2818,2,201909
2018/7/26,SPF,2837,2833.75,18.75,0.67%,52,2833.75,526,201809
2018/7/26,SPF,-,-,-,-,0,2836.75,2,201909
2018/7/27,SPF,2842.5,2844,10.25,0.36%,81,2844,479,201809
2018/7/27,SPF,-,-,-,-,0,2847,2,201909
2018/7/30,SPF,2811,2809.75,-34.25,-1.20%,45,2809.75,464,201809
